ID,Title,Category,Version,Type,Difficulty,Level,TAP,HOLD,SLIDE,TOUCH,BREAK,Magnitude
986,Sweetiex2,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,5,101,12,4,0,6,167
987,Sweetiex2,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,6,196,19,4,0,4,266
988,Sweetiex2,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,8,264,31,12,0,8,402
989,Sweetiex2,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,12,228,26,47,0,7,456
990,腐れ外道とチョコレゐト,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,6,180,23,2,0,1,237
991,腐れ外道とチョコレゐト,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,9,284,35,9,0,6,411
992,腐れ外道とチョコレゐト,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,12+,416,54,3,0,12,593
993,腐れ外道とチョコレゐト,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,13+,435,92,62,0,9,850
994,スイートマジック,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,4,146,5,3,0,7,200
995,スイートマジック,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,7,170,32,10,0,16,344
996,スイートマジック,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,10+,315,21,33,0,20,556
997,スイートマジック,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,12,303,43,39,0,29,651
998,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,DX,BASIC,3,102,9,4,7,2,149
999,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,DX,ADVANCED,7,210,16,4,28,6,312
1000,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,DX,EXPERT,10,334,45,33,5,15,603
1001,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,DX,MASTER,13,309,41,101,72,20,866
1002,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,5,103,16,1,0,4,158
1003,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,8,223,53,1,0,9,377
1004,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,11,239,61,40,0,8,521
1005,ゴーゴー幽霊船,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,12+,270,94,18,0,19,607
1006,千本桜,niconico＆ボーカロイド,maimai PLUS,DX,BASIC,4,141,0,2,17,2,174
1007,千本桜,niconico＆ボーカロイド,maimai PLUS,DX,ADVANCED,6,241,5,6,11,4,300
1008,千本桜,niconico＆ボーカロイド,maimai PLUS,DX,EXPERT,9,301,47,47,46,4,602
1009,千本桜,niconico＆ボーカロイド,maimai PLUS,DX,MASTER,12,528,32,70,25,11,882
1010,千本桜,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,6,144,6,5,0,4,191
1011,千本桜,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,8,231,34,1,0,11,357
1012,千本桜,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,10+,235,64,17,0,20,514
1013,千本桜,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,13,556,27,45,0,9,790
1014,We Gonna Party,maimai,maimai PLUS,STD,BASIC,6,104,24,7,0,7,208
1015,We Gonna Party,maimai,maimai PLUS,STD,ADVANCED,8+,160,24,2,0,6,244
1016,We Gonna Party,maimai,maimai PLUS,STD,EXPERT,12+,324,15,22,0,14,490
1017,We Gonna Party,maimai,maimai PLUS,STD,MASTER,13+,373,5,51,0,16,616
1018,We Gonna Party,maimai,maimai PLUS,STD,Re:MASTER,13+,487,25,57,0,39,903
1019,Streak,maimai,maimai PLUS,STD,BASIC,6,91,16,8,0,4,167
1020,Streak,maimai,maimai PLUS,STD,ADVANCED,8,118,16,12,0,10,236
1021,Streak,maimai,maimai PLUS,STD,EXPERT,12+,283,7,9,0,2,334
1022,Streak,maimai,maimai PLUS,STD,MASTER,13+,222,35,71,0,4,525
1023,Lionheart,maimai,maimai PLUS,STD,BASIC,6,108,15,4,0,2,160
1024,Lionheart,maimai,maimai PLUS,STD,ADVANCED,8,159,14,5,0,4,222
1025,Lionheart,maimai,maimai PLUS,STD,EXPERT,11,248,22,14,0,11,389
1026,Lionheart,maimai,maimai PLUS,STD,MASTER,13,383,4,61,0,16,654
1027,Acceleration,maimai,maimai PLUS,STD,BASIC,7,166,9,6,0,7,237
1028,Acceleration,maimai,maimai PLUS,STD,ADVANCED,8+,193,25,2,0,5,274
1029,Acceleration,maimai,maimai PLUS,STD,EXPERT,11+,361,20,19,0,6,488
1030,Acceleration,maimai,maimai PLUS,STD,MASTER,13,421,8,28,0,7,556
1031,Sprintrances,maimai,maimai PLUS,STD,BASIC,6,105,10,2,0,1,136
1032,Sprintrances,maimai,maimai PLUS,STD,ADVANCED,8+,187,18,5,0,2,248
1033,Sprintrances,maimai,maimai PLUS,STD,EXPERT,11,180,42,10,0,9,339
1034,Sprintrances,maimai,maimai PLUS,STD,MASTER,13,257,44,47,0,5,511
1035,air's gravity,maimai,maimai PLUS,STD,BASIC,7,114,7,3,0,6,167
1036,air's gravity,maimai,maimai PLUS,STD,ADVANCED,8+,165,31,2,0,6,263
1037,air's gravity,maimai,maimai PLUS,STD,EXPERT,11,198,32,11,0,6,325
1038,air's gravity,maimai,maimai PLUS,STD,MASTER,13,363,18,1,0,15,477
1039,air's gravity,maimai,maimai PLUS,STD,Re:MASTER,13+,418,20,39,0,15,650
1040,Starlight Disco,maimai,maimai PLUS,DX,BASIC,4,78,1,5,22,1,122
1041,Starlight Disco,maimai,maimai PLUS,DX,ADVANCED,7,113,15,7,13,2,187
1042,Starlight Disco,maimai,maimai PLUS,DX,EXPERT,11+,172,49,33,56,4,445
1043,Starlight Disco,maimai,maimai PLUS,DX,MASTER,13,315,21,64,20,10,619
1044,Starlight Disco,maimai,maimai PLUS,STD,BASIC,4,59,6,7,0,4,112
1045,Starlight Disco,maimai,maimai PLUS,STD,ADVANCED,7+,127,8,16,0,8,231
1046,Starlight Disco,maimai,maimai PLUS,STD,EXPERT,11+,128,66,32,0,4,376
1047,Starlight Disco,maimai,maimai PLUS,STD,MASTER,12,151,87,40,0,1,450
1048,Starlight Disco,maimai,maimai PLUS,STD,Re:MASTER,12+,261,38,87,0,3,613
1049,犬日和。,maimai,maimai PLUS,STD,BASIC,5,135,4,4,0,7,190
1050,犬日和。,maimai,maimai PLUS,STD,ADVANCED,7,179,14,3,0,26,346
1051,犬日和。,maimai,maimai PLUS,STD,EXPERT,10,302,8,4,0,23,445
1052,犬日和。,maimai,maimai PLUS,STD,MASTER,12,356,26,8,0,23,547
1053,デコボコ体操第二,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,5,77,1,10,0,3,124
1054,デコボコ体操第二,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,6,89,19,12,0,6,193
1055,デコボコ体操第二,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,9,105,34,49,0,6,350
1056,デコボコ体操第二,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,10+,194,0,64,0,10,436
1057,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,DX,BASIC,3,75,9,4,8,5,138
1058,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,DX,ADVANCED,6,176,21,4,30,4,280
1059,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,DX,EXPERT,10+,185,66,25,9,25,526
1060,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,DX,MASTER,12+,324,31,74,43,32,811
1061,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,5,49,25,6,0,1,122
1062,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,7+,62,37,22,0,2,212
1063,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,12,95,59,37,0,3,339
1064,御旗のもとに,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,12+,229,80,32,0,5,510
1065,DO RORO DERODERO ON DO RORO,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,6,142,14,2,0,6,206
1066,DO RORO DERODERO ON DO RORO,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,8+,271,26,7,0,7,379
1067,DO RORO DERODERO ON DO RORO,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,13,401,33,15,0,8,552
1068,DO RORO DERODERO ON DO RORO,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,13+,411,54,33,0,17,703
1069,Natural Flow,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,4,103,5,3,0,3,137
1070,Natural Flow,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,7+,162,23,8,0,5,257
1071,Natural Flow,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11+,105,58,21,0,5,309
1072,Natural Flow,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,12+,104,28,47,0,26,431
1073,maimaiちゃんのテーマ,maimai,maimai PLUS,STD,BASIC,5,105,15,6,0,3,168
1074,maimaiちゃんのテーマ,maimai,maimai PLUS,STD,ADVANCED,7,141,31,3,0,9,257
1075,maimaiちゃんのテーマ,maimai,maimai PLUS,STD,EXPERT,9,175,42,11,0,15,367
1076,maimaiちゃんのテーマ,maimai,maimai PLUS,STD,MASTER,12,328,29,31,0,10,529
1077,Quartet Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,BASIC,3,98,12,4,0,5,159
1078,Quartet Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,7,205,43,4,0,13,368
1079,Quartet Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11+,174,44,69,0,3,484
1080,Quartet Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,MASTER,13,370,96,35,0,1,672
1081,Sky High [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,BASIC,5,123,2,6,0,4,165
1082,Sky High [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,8,251,19,6,0,9,352
1083,Sky High [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,10+,244,79,15,0,2,457
1084,Sky High [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,MASTER,12+,316,73,36,0,3,585
1085,Sky High [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,Re:MASTER,12+,475,43,64,0,29,898
1086,Like the Wind [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,BASIC,6,176,11,8,0,11,277
1087,Like the Wind [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,9,320,20,4,0,18,462
1088,Like the Wind [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11,475,22,15,0,27,699
1089,Like the Wind [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,MASTER,14,535,20,70,0,54,1055
1090,YA･DA･YO [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,BASIC,4,88,10,4,0,4,140
1091,YA･DA･YO [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,8+,225,6,11,0,4,290
1092,YA･DA･YO [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,13,515,1,8,0,10,591
1093,YA･DA･YO [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,MASTER,13,473,16,10,0,14,605
1094,Space Harrier Main Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,BASIC,6,148,4,9,0,5,208
1095,Space Harrier Main Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,7+,151,24,10,0,1,234
1096,Space Harrier Main Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11+,47,147,7,0,7,397
1097,Space Harrier Main Theme [Reborn],ゲーム＆バラエティ,maimai PLUS,STD,MASTER,13+,421,23,6,0,14,555
1098,Tell Your World,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,6,113,13,8,0,4,183
1099,Tell Your World,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,7,159,36,17,0,13,347
1100,Tell Your World,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,10,232,53,47,0,3,494
1101,Tell Your World,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,12,260,79,29,0,16,585
1102,Tell Your World,niconico＆ボーカロイド,maimai PLUS,STD,Re:MASTER,13,365,35,69,0,4,662
1103,FEEL ALIVE,maimai,maimai PLUS,STD,BASIC,6,106,5,9,0,9,188
1104,FEEL ALIVE,maimai,maimai PLUS,STD,ADVANCED,8+,211,20,8,0,8,315
1105,FEEL ALIVE,maimai,maimai PLUS,STD,EXPERT,12,279,31,12,0,8,417
1106,FEEL ALIVE,maimai,maimai PLUS,STD,MASTER,13+,375,29,36,0,29,686
1107,Link,maimai,maimai PLUS,STD,BASIC,6,110,5,4,0,5,157
1108,Link,maimai,maimai PLUS,STD,ADVANCED,7+,145,19,7,0,3,219
1109,Link,maimai,maimai PLUS,STD,EXPERT,12+,253,31,23,0,7,419
1110,Link,maimai,maimai PLUS,STD,MASTER,12,208,14,73,0,13,520
1111,Link,maimai,maimai PLUS,STD,Re:MASTER,13,322,29,84,0,40,832
1112,Night Fly,maimai,maimai PLUS,STD,BASIC,3,63,6,3,0,3,99
1113,Night Fly,maimai,maimai PLUS,STD,ADVANCED,8,66,49,5,0,2,189
1114,Night Fly,maimai,maimai PLUS,STD,EXPERT,11+,167,39,9,0,9,317
1115,Night Fly,maimai,maimai PLUS,STD,MASTER,13,180,30,67,0,9,486
1116,Night Fly,maimai,maimai PLUS,STD,Re:MASTER,13,292,23,57,0,15,584
1117,Feel My Fire,maimai,maimai PLUS,STD,BASIC,5,72,9,4,0,3,117
1118,Feel My Fire,maimai,maimai PLUS,STD,ADVANCED,9,161,22,16,0,8,293
1119,Feel My Fire,maimai,maimai PLUS,STD,EXPERT,11,112,58,28,0,11,367
1120,Feel My Fire,maimai,maimai PLUS,STD,MASTER,13,218,34,54,0,3,463
1121,Spin me harder,maimai,maimai PLUS,STD,BASIC,6,95,15,5,0,2,150
1122,Spin me harder,maimai,maimai PLUS,STD,ADVANCED,8,125,13,12,0,4,207
1123,Spin me harder,maimai,maimai PLUS,STD,EXPERT,12,189,11,56,0,8,419
1124,Spin me harder,maimai,maimai PLUS,STD,MASTER,13,236,58,39,0,4,489
1125,Fragrance,maimai,maimai PLUS,STD,BASIC,6,76,7,6,0,2,118
1126,Fragrance,maimai,maimai PLUS,STD,ADVANCED,9,96,37,7,0,2,201
1127,Fragrance,maimai,maimai PLUS,STD,EXPERT,12+,230,50,12,0,2,376
1128,Fragrance,maimai,maimai PLUS,STD,MASTER,14,651,0,2,0,2,667
1129,Fragrance,maimai,maimai PLUS,STD,Re:MASTER,14+,441,19,192,0,3,1070
1130,39,niconico＆ボーカロイド,maimai PLUS,DX,BASIC,3,62,16,2,11,2,121
1131,39,niconico＆ボーカロイド,maimai PLUS,DX,ADVANCED,7,136,14,11,28,9,270
1132,39,niconico＆ボーカロイド,maimai PLUS,DX,EXPERT,9,201,97,19,63,10,565
1133,39,niconico＆ボーカロイド,maimai PLUS,DX,MASTER,12+,352,35,78,104,33,925
1134,39,niconico＆ボーカロイド,maimai PLUS,STD,BASIC,5,86,31,5,0,4,183
1135,39,niconico＆ボーカロイド,maimai PLUS,STD,ADVANCED,8+,159,45,8,0,6,303
1136,39,niconico＆ボーカロイド,maimai PLUS,STD,EXPERT,11,196,78,15,0,8,437
1137,39,niconico＆ボーカロイド,maimai PLUS,STD,MASTER,13,374,55,40,0,43,819
1138,39,niconico＆ボーカロイド,maimai PLUS,STD,Re:MASTER,13,380,66,90,0,39,977
1139,炎歌 -ほむらうた-,maimai,maimai PLUS,DX,BASIC,2,109,11,4,7,1,155
1140,炎歌 -ほむらうた-,maimai,maimai PLUS,DX,ADVANCED,5,155,14,6,17,3,233
1141,炎歌 -ほむらうた-,maimai,maimai PLUS,DX,EXPERT,9+,208,34,42,40,15,517
1142,炎歌 -ほむらうた-,maimai,maimai PLUS,DX,MASTER,13,372,43,74,22,16,782
1143,炎歌 -ほむらうた-,maimai,maimai PLUS,STD,BASIC,4,109,12,6,0,5,176
1144,炎歌 -ほむらうた-,maimai,maimai PLUS,STD,ADVANCED,7,189,33,11,0,5,313
1145,炎歌 -ほむらうた-,maimai,maimai PLUS,STD,EXPERT,12,345,25,33,0,6,524
1146,炎歌 -ほむらうた-,maimai,maimai PLUS,STD,MASTER,13+,257,33,94,0,5,630
1147,ソーラン☆節,maimai,maimai PLUS,STD,BASIC,6,106,9,10,0,8,194
1148,ソーラン☆節,maimai,maimai PLUS,STD,ADVANCED,8,160,23,6,0,16,304
1149,ソーラン☆節,maimai,maimai PLUS,STD,EXPERT,11,212,43,39,0,20,515
1150,ソーラン☆節,maimai,maimai PLUS,STD,MASTER,13,314,34,46,0,20,620
1151,地上の戦士,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,5,62,20,7,0,4,143
1152,地上の戦士,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,7+,99,45,7,0,14,280
1153,地上の戦士,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11,113,72,16,0,12,365
1154,地上の戦士,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,12+,257,28,46,0,14,521
1155,超絶！Superlative,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,6,82,22,6,0,5,169
1156,超絶！Superlative,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,8+,142,64,7,0,4,311
1157,超絶！Superlative,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11+,268,68,16,0,11,507
1158,超絶！Superlative,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,13,312,39,73,0,24,729
1159,采配の刻 Power of order,ゲーム＆バラエティ,maimai PLUS,STD,BASIC,6,91,24,7,0,4,180
1160,采配の刻 Power of order,ゲーム＆バラエティ,maimai PLUS,STD,ADVANCED,8+,147,33,15,0,10,308
1161,采配の刻 Power of order,ゲーム＆バラエティ,maimai PLUS,STD,EXPERT,11+,330,72,34,0,23,691
1162,采配の刻 Power of order,ゲーム＆バラエティ,maimai PLUS,STD,MASTER,13,326,67,95,0,24,865
1163,Endless World,maimai,maimai PLUS,STD,BASIC,5,83,16,5,0,6,160
1164,Endless World,maimai,maimai PLUS,STD,ADVANCED,7,122,38,9,0,6,255
1165,Endless World,maimai,maimai PLUS,STD,EXPERT,11,219,89,30,0,3,502
1166,Endless World,maimai,maimai PLUS,STD,MASTER,13,254,57,75,0,12,653
1167,Endless World,maimai,maimai PLUS,STD,Re:MASTER,13,383,49,86,0,22,849
1168,ぴぴぱぷぅ！,maimai,maimai PLUS,STD,BASIC,3,103,9,6,0,5,164
1169,ぴぴぱぷぅ！,maimai,maimai PLUS,STD,ADVANCED,8,249,42,24,0,8,445
1170,ぴぴぱぷぅ！,maimai,maimai PLUS,STD,EXPERT,11,273,59,37,0,19,597
1171,ぴぴぱぷぅ！,maimai,maimai PLUS,STD,MASTER,12+,366,68,59,0,7,714
1172,Turn around,maimai,maimai PLUS,STD,BASIC,6,132,8,2,0,3,169
1173,Turn around,maimai,maimai PLUS,STD,ADVANCED,8,167,16,8,0,3,238
1174,Turn around,maimai,maimai PLUS,STD,EXPERT,13,361,26,11,0,4,466
1175,Turn around,maimai,maimai PLUS,STD,MASTER,13+,356,26,55,0,8,613
1176,Nerverakes,maimai,maimai PLUS,STD,BASIC,7,100,16,3,0,3,156
1177,Nerverakes,maimai,maimai PLUS,STD,ADVANCED,8,124,36,7,0,6,247
1178,Nerverakes,maimai,maimai PLUS,STD,EXPERT,11+,219,31,15,0,7,361
1179,Nerverakes,maimai,maimai PLUS,STD,MASTER,14,515,22,12,0,11,650
1180,Black Out,maimai,maimai PLUS,STD,BASIC,6,100,2,2,0,4,130
1181,Black Out,maimai,maimai PLUS,STD,ADVANCED,8,151,23,3,0,6,236
1182,Black Out,maimai,maimai PLUS,STD,EXPERT,13,278,32,2,0,10,398
1183,Black Out,maimai,maimai PLUS,STD,MASTER,13,231,43,37,0,28,568
1184,泣き虫O'clock,maimai,maimai PLUS,STD,BASIC,4,132,5,6,0,5,185
1185,泣き虫O'clock,maimai,maimai PLUS,STD,ADVANCED,8,190,67,14,0,9,411
1186,泣き虫O'clock,maimai,maimai PLUS,STD,EXPERT,10+,250,77,27,0,4,505
1187,泣き虫O'clock,maimai,maimai PLUS,STD,MASTER,13,324,58,77,0,10,721
1188,泣き虫O'clock,maimai,maimai PLUS,STD,Re:MASTER,12+,527,42,85,0,20,966
1189,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,DX,BASIC,4,116,0,4,15,2,153
1190,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,DX,ADVANCED,6,220,19,5,8,4,301
1191,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,DX,EXPERT,11,303,33,51,23,18,635
1192,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,DX,MASTER,12+,455,47,50,110,3,824
1193,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,STD,BASIC,5,94,26,7,0,3,182
1194,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,STD,ADVANCED,7,276,6,11,0,4,341
1195,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,STD,EXPERT,12+,367,30,34,0,17,614
1196,脳漿炸裂ガール,niconico＆ボーカロイド,GreeN,STD,MASTER,14,600,31,33,0,14,831
1197,カゲロウデイズ,niconico＆ボーカロイド,GreeN,STD,BASIC,5,120,12,5,0,10,209
1198,カゲロウデイズ,niconico＆ボーカロイド,GreeN,STD,ADVANCED,7,96,32,18,0,4,234
1199,カゲロウデイズ,niconico＆ボーカロイド,GreeN,STD,EXPERT,11+,304,78,18,0,5,539
1200,カゲロウデイズ,niconico＆ボーカロイド,GreeN,STD,MASTER,13,380,70,30,0,21,715
1201,カゲロウデイズ,niconico＆ボーカロイド,GreeN,STD,Re:MASTER,14,688,8,169,0,11,1266
1202,チルノのパーフェクトさんすう教室,東方Project,GreeN,STD,BASIC,3,84,30,4,0,4,176
1203,チルノのパーフェクトさんすう教室,東方Project,GreeN,STD,ADVANCED,7,157,27,18,0,5,290
1204,チルノのパーフェクトさんすう教室,東方Project,GreeN,STD,EXPERT,10,248,86,26,0,4,518
1205,チルノのパーフェクトさんすう教室,東方Project,GreeN,STD,MASTER,13,402,74,29,0,21,742
1206,Bad Apple!! feat.nomico,東方Project,GreeN,STD,BASIC,3,127,7,4,0,7,188
1207,Bad Apple!! feat.nomico,東方Project,GreeN,STD,ADVANCED,6,245,5,4,0,11,322
1208,Bad Apple!! feat.nomico,東方Project,GreeN,STD,EXPERT,10+,376,47,17,0,8,561
1209,Bad Apple!! feat.nomico,東方Project,GreeN,STD,MASTER,12,453,67,34,0,36,869
1210,Bad Apple!! feat.nomico,東方Project,GreeN,STD,Re:MASTER,13,515,34,114,0,35,1100
1211,Grip & Break down !!,東方Project,GreeN,DX,BASIC,5,170,19,3,7,25,349
1212,Grip & Break down !!,東方Project,GreeN,DX,ADVANCED,7,275,14,21,27,16,473
1213,Grip & Break down !!,東方Project,GreeN,DX,EXPERT,9,403,42,39,31,41,840
1214,Grip & Break down !!,東方Project,GreeN,DX,MASTER,13,615,30,116,105,57,1413
1215,Grip & Break down !!,東方Project,GreeN,STD,BASIC,4,155,14,2,0,3,204
1216,Grip & Break down !!,東方Project,GreeN,STD,ADVANCED,7,300,28,11,0,5,414
1217,Grip & Break down !!,東方Project,GreeN,STD,EXPERT,9+,375,16,22,0,8,513
1218,Grip & Break down !!,東方Project,GreeN,STD,MASTER,13,563,41,88,0,26,1039
1219,ナイト・オブ・ナイツ,東方Project,GreeN,DX,BASIC,5,145,9,4,6,10,231
1220,ナイト・オブ・ナイツ,東方Project,GreeN,DX,ADVANCED,7+,276,11,8,28,8,390
1221,ナイト・オブ・ナイツ,東方Project,GreeN,DX,EXPERT,11+,393,43,18,36,58,859
1222,ナイト・オブ・ナイツ,東方Project,GreeN,DX,MASTER,13,487,28,137,27,29,1126
1223,ナイト・オブ・ナイツ,東方Project,GreeN,STD,BASIC,4,120,9,4,0,2,160
1224,ナイト・オブ・ナイツ,東方Project,GreeN,STD,ADVANCED,8,291,11,10,0,12,403
1225,ナイト・オブ・ナイツ,東方Project,GreeN,STD,EXPERT,12,488,16,14,0,45,787
1226,ナイト・オブ・ナイツ,東方Project,GreeN,STD,MASTER,13,596,13,10,0,56,932
1227,ナイト・オブ・ナイツ,東方Project,GreeN,STD,Re:MASTER,14,893,26,44,0,38,1267
1228,時空を超えて久しぶり！,ゲーム＆バラエティ,GreeN,STD,BASIC,3,60,15,9,0,4,137
1229,時空を超えて久しぶり！,ゲーム＆バラエティ,GreeN,STD,ADVANCED,6,165,21,17,0,12,318
1230,時空を超えて久しぶり！,ゲーム＆バラエティ,GreeN,STD,EXPERT,10,182,28,51,0,6,421
1231,時空を超えて久しぶり！,ゲーム＆バラエティ,GreeN,STD,MASTER,12+,333,40,49,0,9,605
1232,Her Dream Is To Be A Fantastic Sorceress,ゲーム＆バラエティ,GreeN,STD,BASIC,2,42,16,2,0,2,90
1233,Her Dream Is To Be A Fantastic Sorceress,ゲーム＆バラエティ,GreeN,STD,ADVANCED,6,90,26,9,0,10,219
1234,Her Dream Is To Be A Fantastic Sorceress,ゲーム＆バラエティ,GreeN,STD,EXPERT,10+,151,73,39,0,4,434
1235,Her Dream Is To Be A Fantastic Sorceress,ゲーム＆バラエティ,GreeN,STD,MASTER,12,88,112,28,0,7,431
